dataset_id,method_id,label
300687,104335,1
300687,104336,1
300687,104337,1
300687,104338,1
300687,104339,1
300688,104335,1
300688,104340,1
300688,104338,1
300688,104339,1
300688,104337,1
300689,100337,1
300690,104341,1
300690,104342,1
300690,104343,1
300690,103663,1
300690,104344,1
300690,103680,1
300690,104345,1
300690,104346,1
300690,100388,1
300690,104347,1
300691,104341,1
300691,103680,1
300692,104341,1
300693,104341,1
300694,104341,1
300694,103663,1
300695,104348,1
300696,104348,1
300697,104349,1
300698,101384,1
300698,103651,1
300698,103653,1
300699,101402,1
300699,100660,1
300699,100657,1
300700,103651,1
300700,102306,1
300700,103642,1
300700,103643,1
300700,103644,1
300700,103645,1
300701,101384,1
300701,101379,1
300701,101378,1
300701,101376,1
300701,101380,1
300701,101395,1
300701,104350,1
300701,101400,1
300702,103639,1
300702,103651,1
300702,101384,1
300702,103640,1
300702,102306,1
300702,103642,1
300702,103643,1
300702,103644,1
300702,103645,1
300702,100390,1
300703,101369,1
300703,101382,1
300703,101376,1
300703,101383,1
300703,101385,1
300703,101381,1
300703,101387,1
300703,101377,1
300703,101388,1
300703,101389,1
300703,101375,1
300703,101370,1
300703,101394,1
300703,101401,1
300703,103651,1
300703,101386,1
300703,101395,1
300703,101392,1
300703,100390,1
300703,102306,1
300703,101391,1
300703,101399,1
300703,104351,1
300703,101371,1
300703,103856,1
300703,103642,1
300703,103643,1
300703,103644,1
300703,103645,1
300704,102360,1
300704,101597,1
300705,102360,1
300706,102360,1
300707,103680,1
300708,103680,1
300709,103680,1
300710,104352,1
300711,104352,1
300712,103663,1
300713,103680,1
300713,104353,1
300713,104354,1
300714,103680,1
300714,104353,1
300714,104354,1
300715,103680,1
300715,104355,1
300715,104354,1
300716,104352,1
300716,102360,1
300716,104343,1
300717,104343,1
300717,103663,1
300717,104344,1
300717,104345,1
300718,104352,1
300718,104343,1
300718,103663,1
300718,103680,1
300718,103869,1
300718,103686,1
300718,103874,1
300719,103663,1
300719,104352,1
300719,104356,1
300719,104357,1
300719,104354,1
300719,104347,1
300720,103663,1
300720,104344,1
300720,103680,1
300720,104355,1
300720,104346,1
300720,104354,1
300720,104345,1
300720,104347,1
300720,100388,1
300721,104352,1
300721,103663,1
300721,104358,1
300721,104343,1
300721,103680,1
300721,104359,1
300721,104360,1
300721,104361,1
300721,104362,1
300721,104345,1
300721,104354,1
300721,100478,1
300722,103663,1
300722,104352,1
300722,104363,1
300722,104343,1
300722,104358,1
300722,103680,1
300722,104361,1
300722,104344,1
300722,104360,1
300722,104364,1
300722,104353,1
300722,104359,1
300722,104345,1
300722,104354,1
300722,104362,1
300722,104365,1
300722,100478,1
300722,104366,1
300723,104367,1
300723,104368,1
300723,103976,1
300723,104369,1
300723,103977,1
300723,103978,1
300723,104370,1
300723,104371,1
300723,103980,1
300723,104372,1
300723,103989,1
300723,103983,1
300723,103985,1
300723,103990,1
300723,103993,1
300723,104373,1
300723,103998,1
300723,104374,1
300723,104006,1
300723,104375,1
300723,104376,1
300723,104377,1
300723,104378,1
300723,104379,1
300723,104380,1
300723,104345,1
300723,104381,1
300724,104367,1
300724,104368,1
300724,103976,1
300724,104369,1
300724,104371,1
300724,103982,1
300724,104382,1
300724,104383,1
300724,104384,1
300724,103990,1
300724,104372,1
300724,104385,1
300724,103989,1
300724,104342,1
300724,104358,1
300724,103993,1
300724,104374,1
300724,104386,1
300724,104375,1
300724,104387,1
300724,104388,1
300724,104377,1
300724,104355,1
300724,104389,1
300724,104378,1
300724,104390,1
300724,104345,1
300724,104391,1
300724,104376,1
300724,104392,1
300724,104380,1
300724,104006,1
300724,104393,1
300724,104379,1
300724,104394,1
300724,104014,1
300724,104395,1
300725,104396,1
300726,104397,1
300727,102402,1
300728,102348,1
300728,104398,1
300729,104298,1
300729,104299,1
300730,104298,1
300730,104299,1
300731,104298,1
300731,104299,1
300732,103197,1
300732,104399,1
300733,101384,1
300733,104400,1
300733,104176,1
300734,103639,1
300734,103640,1
300734,104401,1
300734,104125,1
300735,102348,1
300735,102432,1
300735,102349,1
300735,104402,1
300735,104403,1
300736,102348,1
300736,102432,1
300736,104404,1
300736,104402,1
300736,104403,1
300737,102348,1
300737,102432,1
300737,102349,1
300737,104405,1
300737,104402,1
300737,104403,1
300738,104406,1
300738,104407,1
300738,104408,1
300738,104409,1
300738,104410,1
300738,100682,1
300738,104125,1
300739,103642,1
300739,103643,1
300739,103644,1
300739,103645,1
300739,104411,1
300739,104162,1
300739,104412,1
300739,104167,1
300739,102695,1
300740,103639,1
300740,103640,1
300740,103641,1
300740,103651,1
300740,103642,1
300740,103643,1
300740,103644,1
300740,103645,1
300740,101378,1
300741,104413,1
300741,104414,1
300741,104415,1
300741,104416,1
300741,104417,1
300741,104418,1
300741,104419,1
300741,104420,1
300741,104421,1
300741,104422,1
300741,104423,1
300742,102404,1
300742,104424,1
300742,102347,1
300742,102432,1
300742,104125,1
300742,104425,1
300742,104426,1
300742,102351,1
300742,104427,1
300742,104428,1
300742,104429,1
300742,104430,1
300742,104431,1
300743,104432,1
300743,104433,1
300743,104434,1
300743,104435,1
300743,104436,1
300743,104437,1
300743,104438,1
300743,104439,1
300743,104440,1
300743,104441,1
300743,104442,1
300743,104443,1
300743,104444,1
300743,104445,1
300743,104446,1
300743,104447,1
300743,104448,1
300743,104449,1
300743,104450,1
300743,104451,1
300743,103975,1
300743,100337,1
300743,104452,1
300743,104453,1
300743,104454,1
300743,104455,1
300744,104456,1
300744,104457,1
300745,104458,1
300745,104217,1
300745,104219,1
300745,101988,1
300745,104221,1
300745,101582,1
300745,104459,1
300745,101999,1
300745,104460,1
300745,102549,1
300745,102011,1
300745,102550,1
300745,102551,1
300745,103952,1
300745,100714,1
300745,104240,1
300745,104461,1
300746,102389,1
300747,102389,1
300748,102389,1
300749,102389,1
300750,104462,1
300751,104463,1
300751,104464,1
300752,104462,1
300752,104465,1
300752,104466,1
300753,104462,1
300753,104465,1
300753,104466,1
300754,104463,1
300754,104464,1
300754,104467,1
300754,104468,1
300754,104466,1
300755,104463,1
300755,104467,1
300755,104464,1
300755,104468,1
300755,104466,1
300756,104463,1
300756,104469,1
300756,104464,1
300756,104468,1
300756,104466,1
300757,104470,1
300757,101741,1
300757,104471,1
300757,101561,1
300757,104472,1
300757,101559,1
300757,104473,1
300757,104474,1
300757,103677,1
300757,104475,1
300757,101555,1
300757,104476,1
300757,104477,1
300757,104478,1
300757,104479,1
300757,104480,1
300758,101947,1
300758,104481,1
300758,104482,1
300758,100412,1
300759,101947,1
300759,104481,1
300759,104482,1
300759,100412,1
300760,101568,1
300760,104483,1
300760,104484,1
300760,104485,1
300760,100661,1
300761,101947,1
300761,104486,1
300761,102269,1
300761,102273,1
300761,101976,1
300762,101947,1
300762,101956,1
300762,104486,1
300762,102269,1
300762,104487,1
300762,104488,1
300762,104489,1
300762,104490,1
300762,104491,1
300762,104492,1
300762,104493,1
300762,102268,1
300762,104494,1
300762,104495,1
300762,104496,1
300762,104497,1
300762,104498,1
300762,102014,1
300762,101981,1
300762,101955,1
300762,101587,1
300762,104499,1
300762,101582,1
300762,104107,1
300762,104500,1
300762,104501,1
300762,104502,1
300762,104503,1
300762,104504,1
300762,104505,1
300762,104506,1
300762,104507,1
300762,104508,1
300762,101967,1
300762,104509,1
300762,102012,1
300762,102015,1
300762,104510,1
300762,102016,1
300762,104511,1
300762,100714,1
300763,104512,1
300763,104470,1
300763,104513,1
300763,104514,1
300763,104515,1
300763,104516,1
300763,104517,1
300763,104518,1
300763,104519,1
300763,104520,1
300763,104521,1
300763,101555,1
300763,104522,1
300763,104523,1
300763,104476,1
300763,104524,1
300764,101965,1
300764,101960,1
300765,104525,1
300765,104526,1
300765,101939,1
300765,101960,1
300765,101944,1
300765,101965,1
300765,100364,1
300765,101964,1
300765,101970,1
300765,101974,1
300765,100361,1
300765,100360,1
300765,101979,1
300765,101587,1
300765,104527,1
300765,104239,1
300765,102009,1
300765,104528,1
300765,104529,1
300765,104530,1
300765,104531,1
300766,104220,1
300767,101967,1
300768,101979,1
300769,104532,1
300769,104533,1
300770,104534,1
300770,104535,1
300771,101551,1
300771,101552,1
300772,101551,1
300772,101552,1
300773,101902,1
300773,101926,1
300773,101555,1
300773,102737,1
300773,104536,1
300773,104537,1
300773,104538,1
300773,104539,1
300774,104540,1
300774,104541,1
300774,104533,1
300774,104542,1
300774,104543,1
300774,100360,1
300774,100358,1
300775,101575,1
300775,101993,1
300775,101996,1
300775,101576,1
300775,101577,1
300775,104544,1
300775,101590,1
300775,104545,1
300775,104242,1
300776,104546,1
300776,101575,1
300776,101587,1
300776,101576,1
300776,104547,1
300776,104548,1
300776,104549,1
300776,104550,1
300776,104551,1
300777,104516,1
300777,104552,1
300777,104523,1
300777,104553,1
300777,104554,1
300777,104555,1
300777,104556,1
300777,104557,1
300777,104558,1
300777,104559,1
300777,104560,1
300777,104561,1
300778,101568,1
300778,101569,1
300778,101571,1
300778,101567,1
300778,101572,1
300778,101578,1
300778,100364,1
300778,104562,1
300778,104224,1
300778,104563,1
300778,104564,1
300778,101582,1
300778,104565,1
300778,104566,1
300778,104567,1
300778,104568,1
300778,104569,1
300778,100359,1
300778,100360,1
300779,101569,1
300779,101568,1
300779,101571,1
300779,101575,1
300779,101570,1
300779,101576,1
300779,101587,1
300779,101579,1
300779,101567,1
300779,104570,1
300779,104571,1
300779,101996,1
300779,104572,1
300779,101577,1
300779,101993,1
300779,104573,1
300779,101580,1
300779,104544,1
300779,104574,1
300779,102003,1
300779,101586,1
300779,104566,1
300779,100368,1
300779,104575,1
300779,104576,1
300779,104577,1
300779,104578,1
300779,104241,1
300779,104237,1
300779,100051,1
300779,104579,1
300779,104580,1
300779,104581,1
300780,101644,1
300780,104582,1
300780,104583,1
300780,104584,1
300780,104585,1
300780,104586,1
300780,104587,1
300780,104588,1
300780,104589,1
300780,104590,1
300780,104591,1
300780,104592,1
300780,104593,1
300780,104594,1
300780,104595,1
300780,104596,1
300780,104597,1
300780,104598,1
300780,104599,1
300780,104600,1
300780,104601,1
300780,104602,1
300780,104603,1
300780,104604,1
300780,104605,1
300780,104606,1
300780,104607,1
300780,104608,1
300780,104609,1
300780,104610,1
300781,104608,1
300781,104611,1
300781,104612,1
300781,104613,1
300781,104614,1
300781,104584,1
300781,104615,1
300781,104593,1
300781,104616,1
300781,104617,1
300781,104618,1
300781,104619,1
300781,104583,1
300781,104598,1
300781,104620,1
300782,104621,1
300782,104622,1
300783,103406,1
300783,104623,1
300783,104624,1
300783,104625,1
300783,104229,1
300783,104626,1
300783,102314,1
300783,104627,1
300783,104628,1
300783,104629,1
300783,104630,1
300783,104631,1
300783,104632,1
300783,104633,1
300783,104634,1
300784,100370,1
300784,104635,1
300784,104636,1
300785,104637,1
300786,104638,1
300786,103278,1
300786,104639,1
300786,104640,1
300786,104641,1
300787,104642,1
300787,104643,1
300787,104644,1
300787,104645,1
300787,104646,1
300787,104647,1
300787,104648,1
300787,104649,1
300788,104639,1
300788,104640,1
300788,103278,1
300788,104641,1
300788,104638,1
300789,104650,1
300789,104651,1
300789,104652,1
300789,104653,1
300789,104654,1
300790,104655,1
300790,104656,1
300790,104657,1
300790,104658,1
300790,103151,1
300790,104659,1
300790,104660,1
300790,104661,1
300790,104662,1
300790,104663,1
300791,104664,1
300791,104665,1
300791,104666,1
300791,104667,1
300791,104668,1
300791,104669,1
300792,104670,1
300792,104671,1
300792,104672,1
300792,104673,1
300792,100144,1
300792,100142,1
300792,104674,1
300792,100137,1
300793,104675,1
300793,104676,1
300794,104677,1
300794,104678,1
300794,104679,1
300794,104680,1
300794,104681,1
300794,104682,1
300794,104683,1
300794,104684,1
300794,104685,1
300794,104686,1
300794,104687,1
300794,104688,1
300794,104689,1
300794,104690,1
300794,104691,1
300794,104692,1
300794,104693,1
300794,104694,1
300794,104695,1
300794,104696,1
300795,104604,1
300795,104605,1
300795,104697,1
300795,104592,1
300795,104593,1
300795,104583,1
300795,104609,1
300795,104698,1
300795,104699,1
300795,104700,1
300795,104598,1
300795,104701,1
300795,104702,1
300795,104594,1
300795,104703,1
300796,104704,1
300796,102953,1
300796,104705,1
300797,104706,1
300797,104707,1
300797,104708,1
300798,104709,1
300798,104710,1
300798,104711,1
300798,104712,1
300798,103476,1
300798,104713,1
300798,103497,1
300798,104714,1
300799,104715,1
300799,104716,1
300799,104717,1
300799,104718,1
300799,104719,1
300799,104720,1
300799,104721,1
300799,104722,1
300799,104723,1
300800,100141,1
300801,100337,1
300801,100478,1
300801,103706,1
300801,103705,1
300801,103703,1
300801,103707,1
300802,104724,1
300802,104649,1
300802,102310,1
300802,101300,1
300802,104725,1
300802,104726,1
300802,104727,1
300802,101356,1
300802,104728,1
300802,104729,1
300802,104730,1
300802,104731,1
300802,104732,1
300803,104733,1
300803,104734,1
300803,104735,1
300803,104736,1
300804,103707,1
300804,103703,1
300804,103706,1
300804,100337,1
300804,100478,1
300804,103705,1
300805,101352,1
300805,101303,1
300805,104737,1
300805,101351,1
300805,101353,1
300805,104738,1
300805,104739,1
300805,104740,1
300805,104731,1
300806,100358,1
300806,104741,1
300807,104672,1
300807,104742,1
300807,104670,1
300807,100142,1
300807,100137,1
300807,104743,1
300807,100144,1
300807,104674,1
300808,101443,1
300809,104683,1
300809,104687,1
300809,104692,1
300810,104744,1
300810,104745,1
300810,104746,1
300810,104747,1
300810,104748,1
300810,101594,1
300810,104749,1
300810,104750,1
300810,104751,1
300810,104752,1
300810,104660,1
300810,104753,1
300810,104754,1
300810,104755,1
300810,104756,1
300810,104757,1
300810,101598,1
300810,104758,1
300810,104759,1
300810,104760,1
300811,104761,1
300811,104762,1
300811,104763,1
300812,101356,1
300812,104649,1
300812,104764,1
300812,104765,1
300812,104766,1
300812,104767,1
300812,101300,1
300812,104728,1
300812,104724,1
300812,104768,1
300812,104769,1
300812,104770,1
300812,104771,1
300812,101351,1
300812,104772,1
300812,104773,1
300812,101354,1
300812,104774,1
300812,104725,1
300812,104730,1
300812,104775,1
300812,101859,1
300812,104729,1
300812,101353,1
300812,104776,1
300812,104777,1
300812,104778,1
300812,104779,1
300813,102768,1
300813,102767,1
300813,102369,1
300813,102766,1
300814,104780,1
300814,104781,1
300814,104782,1
300815,104783,1
300815,104784,1
300815,101296,1
300815,104785,1
300815,104786,1
